name,address,city,state,postal_code,country,category,subcategory,services_search_terms,description,website,instagram_url,facebook_url,tiktok_url,source_url,source_name,ownership_designations,ownership_evidence_url,notes,normalized_category,target_kind,review_status,review_gates,dedupe_key,source_file
Kaya,3003 NE Alberta St Suite 3,Portland,OR,97211,USA,nightlife,cocktail bar and kitchen,craft cocktails; chef-driven dinner; DJs; mocktails; brunch; late-night dining,"Alberta Arts District cocktail bar and kitchen offering chef-driven dinner, seasonal cocktails, mocktails, brunch and DJs until late.",https://kayapdx.com/,https://www.instagram.com/kayapdx,,,https://www.travelportland.com/culture/black-owned-restaurants-portland/,Travel Portland,Black-owned,https://www.travelportland.com/culture/black-owned-restaurants-portland/,Official Kaya site/social supply address and programming; Travel Portland includes Kaya in its Black-owned drinks feature.,Food & Drink,business,needs_research,geocode_before_public_pin;ownership_evidence_manual_confirmation_required;source_url_and_address_manual_confirmation_required,kaya|3003 ne alberta st suite 3|portland|or,24.csv
Olive Or Twist Martini Bar,925 NW 11th Ave,Portland,OR,97209,USA,nightlife,martini bar,martinis; craft cocktails; beer; dining; events; Pearl District bar,"Pearl District martini bar offering creative martinis, craft cocktails, beer, dining and event-friendly nightlife.",https://www.oliveortwistmartinibar.com/,,,,https://www.travelportland.com/culture/black-owned-restaurants-portland/,Travel Portland,Black-owned,https://www.travelportland.com/culture/black-owned-restaurants-portland/,Official site supports venue identity; Travel Portland includes Olive Or Twist in its Black-owned bars section.,Food & Drink,business,needs_research,geocode_before_public_pin;ownership_evidence_manual_confirmation_required;source_url_and_address_manual_confirmation_required,olive or twist martini bar|925 nw 11th ave|portland|or,24.csv
Po' Shines Cafe De La Soul,8139 N Denver Ave,Portland,OR,97217,USA,food,soul food restaurant and workforce training,Southern breakfast; brunch; barbecue; brisket; shrimp; po boys; catfish; vegan soul food; catering,Soul-food restaurant serving Southern comfort meals and brunch; Travel Oregon describes its workforce-training program through Teach Me to Fish.,https://poshinespdx.com/,https://www.instagram.com/poshinespdx,,,https://traveloregon.com/things-to-do/trip-ideas/discover-portlands-black-owned-businesses/,Travel Oregon,Black-owned,https://traveloregon.com/things-to-do/trip-ideas/discover-portlands-black-owned-businesses/,Official site supplies address and menu positioning; Travel Oregon documents Black ownership and community workforce-training mission.,Food & Drink,business,needs_research,geocode_before_public_pin;ownership_evidence_manual_confirmation_required;source_url_and_address_manual_confirmation_required,po shines cafe de la soul|8139 n denver ave|portland|or,24.csv
North by Northeast Community Health Center,714 NE Alberta Street,Portland,OR,97211,USA,health,community health clinic,primary care; community clinic; health equity; medical care; appointments,Community health center serving Portland patients with primary-care access and a health-equity mission.,https://nxneclinic.org/,,,,https://nxneclinic.org/,North by Northeast Community Health Center,,,Official clinic source/search listing supplies Portland address and community-health identity; no ownership designation stated.,Health & Wellness,regulated_review,needs_research,geocode_before_public_pin;regulated_or_age_governed_service_review_required;source_url_and_address_manual_confirmation_required,north by northeast community health center|714 ne alberta street|portland|or,24.csv
Integrity Air,7205 SE Johnson Creek Blvd,Portland,OR,97206,USA,home trades,HVAC,heating; air conditioning; HVAC installation; HVAC repair; maintenance; indoor comfort,"Portland HVAC company offering heating and air-conditioning services, including installation, repair and maintenance.",https://integrityairllc.com/,,,,https://integrityairllc.com/,Integrity Air,,,Official company source/search listing supplies Portland address and HVAC services; regulated trade included without inferring ownership.,Home & Property Services,regulated_review,needs_research,geocode_before_public_pin;regulated_or_age_governed_service_review_required;source_url_and_address_manual_confirmation_required,integrity air|7205 se johnson creek blvd|portland|or,24.csv
Balyhairbraiding,5705 N 5th Street,Philadelphia,PA,19120,USA,beauty,braiding salon,hair braiding; walk-ins; human hair; appointments,"Philadelphia braiding business whose official Instagram profile lists its address, phone, walk-in policy, and human-hair offering.",,https://www.instagram.com/balysalon/,,,https://www.instagram.com/balysalon/,Balyhairbraiding,,,Official Instagram profile; website not identified.,Beauty & Personal Care,business,pending_review,geocode_before_public_pin;source_url_and_address_manual_confirmation_required,balyhairbraiding|5705 n 5th street|philadelphia|pa,02.csv
Queen Bee African Braiding & American Hair Styles,3800 N Broad St,Philadelphia,PA,19140,USA,beauty,braiding salon,African braiding; knotless box braids; cornrows; faux locs; crochet braids; sew-ins; kids braiding; wash and press,North Philadelphia salon specializing in African braiding and American hair styles; walk-ins are welcome seven days a week.,https://queenbeeafricansalon.com/,https://www.instagram.com/queenbeehairsalon/,https://www.facebook.com/100044565333868/,https://www.tiktok.com/@queenbeehairsalonphilly,https://queenbeeafricansalon.com/,Queen Bee African Braiding & American Hair Styles,,,"Official site lists address, detailed services, hours, and all three social links.",Beauty & Personal Care,business,pending_review,geocode_before_public_pin;source_url_and_address_manual_confirmation_required,queen bee african braiding american hair styles|3800 n broad st|philadelphia|pa,02.csv
Friends Child Care Center,1501 Cherry Street,Philadelphia,PA,19102,USA,childcare,early childhood education,infant care; toddler care; preschool; kindergarten preparation; PHLpreK; play-based learning; outdoor play,"Center City early childhood program serving children from 3 months through Kindergarten, with infant, toddler, and preschool programming and PHLpreK partnership.",https://www.friendschildcare.org/,https://www.instagram.com/friendschildcarecenter/,https://www.facebook.com/friends-child-care-center-19776767575,,https://www.friendschildcare.org/,Friends Child Care Center,Nonprofit status not explicitly stated; founded by named Quaker organizations,https://www.friendschildcare.org/,"Official site lists address, hours, programs, and social links.",Children & Family,regulated_review,needs_research,geocode_before_public_pin;ownership_evidence_manual_confirmation_required;regulated_or_age_governed_service_review_required;source_url_and_address_manual_confirmation_required,friends child care center|1501 cherry street|philadelphia|pa,02.csv
"MacAlpine Carll and Co., LLC","The Washington, 530 Walnut St Suite 1180",Philadelphia,PA,19106,USA,finance,accounting and tax advisory,accounting; bookkeeping; payroll; tax preparation; strategic tax planning; outsourced CFO; business valuation; M&A advisory,"Philadelphia accounting and tax firm serving law firms and businesses with bookkeeping, payroll, tax, outsourced CFO, valuation, and advisory services.",https://www.macalpinecarll.com/,,https://www.facebook.com/profile.php?id=61552590665634,,https://www.macalpinecarll.com/lawfirms.php,"MacAlpine Carll and Co., LLC",LLC legal designation,https://www.macalpinecarll.com/lawfirms.php,Official site lists Philadelphia office and service details.,Financial & Business Services,regulated_review,needs_research,geocode_before_public_pin;ownership_evidence_manual_confirmation_required;regulated_or_age_governed_service_review_required;source_url_and_address_manual_confirmation_required,macalpine carll and co llc|the washington 530 walnut st suite 1180|philadelphia|pa,02.csv
Butter's Soul Food To Go,2730 West Girard Avenue,Philadelphia,PA,19130,USA,food,soul food restaurant,soul food; takeout; catering; private parties,"North Philadelphia soul food restaurant offering homemade-style meals, takeout, catering, and private events; the official site identifies Kevin Bell as owner/operator.",https://butterssoulfood.com/,,,,https://butterssoulfood.com/,Butter's Soul Food To Go,Owner/operator: Kevin Bell,https://butterssoulfood.com/,Official site lists current hours and location.,Food & Drink,business,needs_research,geocode_before_public_pin;ownership_evidence_manual_confirmation_required;source_url_and_address_manual_confirmation_required,butter s soul food to go|2730 west girard avenue|philadelphia|pa,02.csv
South Restaurant & Jazz Club,600 N Broad St,Philadelphia,PA,19130,USA,nightlife,jazz club and restaurant,Southern dining; jazz; dinner; live music; private events,"Southern restaurant and jazz club with dinner reservations, live performances, tickets, and private events.",https://www.southjazzkitchen.com/,https://www.instagram.com/southjazzkitchen/,https://www.facebook.com/SouthRestaurant,,https://www.southjazzkitchen.com/,South Restaurant & Jazz Club,,,"Official site lists address, reservations, jazz programming, and social links.",Food & Drink,business,pending_review,geocode_before_public_pin;source_url_and_address_manual_confirmation_required,south restaurant jazz club|600 n broad st|philadelphia|pa,02.csv
Esperanza Health Center,4417 N 6th Street,Philadelphia,PA,19140,USA,health,community health center,bilingual healthcare; primary care; dental; behavioral health; holistic care; affordable care; sliding-fee care,"Multicultural ministry and community health center providing affordable, bilingual, holistic physical, mental, and spiritual healthcare to Latino and underserved Philadelphia communities.",https://esperanzahealth.com/,https://www.instagram.com/ehcphilly/,https://www.facebook.com/EsperanzaHealthCenter/,,https://esperanzahealth.com/,Esperanza Health Center,Ministry/nonprofit designation not explicitly stated,https://esperanzahealth.com/about/our-mission/,"Official site lists administrative address, mission, services, and social links.",Health & Wellness,regulated_review,needs_research,geocode_before_public_pin;ownership_evidence_manual_confirmation_required;regulated_or_age_governed_service_review_required;source_url_and_address_manual_confirmation_required,esperanza health center|4417 n 6th street|philadelphia|pa,02.csv
Quality Community Health Care Inc.,2501 W Lehigh Avenue,Philadelphia,PA,19132,USA,health,community health center,preventive care; chronic illness management; medical care; dental care; family health services,"Community health care provider offering preventive, chronic-care, medical, and dental services; official site lists three Philadelphia locations.",https://www.qchc.org/,https://www.instagram.com/qchcphila/,https://www.facebook.com/QCHC2501/,,https://www.qchc.org/,Quality Community Health Care Inc.,Ownership designation not self-stated,https://www.qchc.org/,Main headquarters used to avoid duplicate organization records; official site notes some other locations temporarily closed.,Health & Wellness,regulated_review,needs_research,geocode_before_public_pin;ownership_evidence_manual_confirmation_required;regulated_or_age_governed_service_review_required;source_url_and_address_manual_confirmation_required,quality community health care inc|2501 w lehigh avenue|philadelphia|pa,02.csv
"Spectrum Health Services, Inc.",5201 Haverford Avenue,Philadelphia,PA,19139,USA,health,community health center,primary care; dental; OB-GYN; podiatry; prenatal care; pediatric care; behavioral health; family planning; sliding-fee care,"Philadelphia nonprofit federally qualified community health center providing medical, dental, behavioral, and specialty care regardless of ability to pay.",https://www.spectrumhs.org/,,,,https://www.spectrumhs.org/,Spectrum Health Services,501(c)(3) nonprofit; Federally Qualified Health Center,https://www.spectrumhs.org/,One representative Philadelphia location; official site lists four locations.,Health & Wellness,regulated_review,needs_research,geocode_before_public_pin;ownership_evidence_manual_confirmation_required;regulated_or_age_governed_service_review_required;source_url_and_address_manual_confirmation_required,spectrum health services inc|5201 haverford avenue|philadelphia|pa,02.csv
